,N_I,N_V,Name,Nobs,OGLE period,Outliers1,Outliers3,mean,mean N,med_sig,median,p16,p84,sem,std,unexplained_variance,window
106,124.0,124.0,OGLE-BLG-RRLYR-00006,"(30.0, 50.0]",0.47887688,0.25,0.25,0.5165407165955787,30.5,0.00015326333420710657,0.4788841844014512,0.47885291941792374,0.4840546362175475,0.015899476286889626,0.12315681374508651,0.016332798352882302,0.025
107,124.0,124.0,OGLE-BLG-RRLYR-00006,"(50.0, inf]",0.47887688,,,,,,,,,,,,0.025
108,124.0,124.0,OGLE-BLG-RRLYR-00006,"(10.0, 20.0]",0.47887688,,,,,,,,,,,,0.063
109,124.0,124.0,OGLE-BLG-RRLYR-00006,"(20.0, 30.0]",0.47887688,0.4166666666666667,0.4166666666666667,0.5405901983995108,20.5,0.08206675511809958,0.4788816607598486,0.33691380067776633,0.9213333803492123,0.03182606292814122,0.24652362339208042,0.05683398993086578,0.063
110,124.0,124.0,OGLE-BLG-RRLYR-00006,"(30.0, 50.0]",0.47887688,0.25,0.25,0.576000263097513,30.5,0.05209389205814763,0.4788796760941374,0.47880785062808107,0.8501728066216554,0.02245954876850424,0.17397091668750045,0.03648008335231871,0.063
111,124.0,124.0,OGLE-BLG-RRLYR-00006,"(50.0, inf]",0.47887688,,,,,,,,,,,,0.063
112,124.0,124.0,OGLE-BLG-RRLYR-00006,"(10.0, 20.0]",0.47887688,,,,,,,,,,,,0.159
113,124.0,124.0,OGLE-BLG-RRLYR-00006,"(20.0, 30.0]",0.47887688,0.5,0.0,0.4800898655245211,20.5,0.3034138471788097,0.4788748308661258,0.15062024277920605,0.9200516784359325,0.03788624246031823,0.29346557219837766,-0.0073718116526657745,0.159
114,124.0,124.0,OGLE-BLG-RRLYR-00006,"(30.0, 50.0]",0.47887688,0.4166666666666667,0.0,0.6630726770280019,30.5,0.32797054031250533,0.47892033498747166,0.47889007286259055,0.9213881029094464,0.02837061539114151,0.21975784186309377,-0.02616397299121176,0.159
115,124.0,124.0,OGLE-BLG-RRLYR-00006,"(50.0, inf]",0.47887688,,,,,,,,,,,,0.159
116,124.0,124.0,OGLE-BLG-RRLYR-00006,"(10.0, 20.0]",0.47887688,,,,,,,,,,,,0.4
117,124.0,124.0,OGLE-BLG-RRLYR-00006,"(20.0, 30.0]",0.47887688,0.3333333333333333,0.08333333333333333,0.5335298105781696,20.5,0.29190194655134166,0.40118976577051013,0.1349900522846496,0.9212263729293846,0.06561869811057429,0.5082802499641327,0.18635014002110556,0.4
118,124.0,124.0,OGLE-BLG-RRLYR-00006,"(30.0, 50.0]",0.47887688,0.3333333333333333,0.3333333333333333,0.5577495720480617,30.5,0.08159353102517501,0.4788827680768225,0.4788463468749339,0.9201350939001189,0.030378326334486346,0.23530950395823966,0.05401018840566997,0.4
119,124.0,124.0,OGLE-BLG-RRLYR-00006,"(50.0, inf]",0.47887688,,,,,,,,,,,,0.4
120,124.0,124.0,OGLE-BLG-RRLYR-00007,"(10.0, 20.0]",0.26129176,,,,,,,,,,,,0.01
121,124.0,124.0,OGLE-BLG-RRLYR-00007,"(20.0, 30.0]",0.26129176,0.25,0.25,0.23316580174430315,20.5,0.01620014759451404,0.261287468838751,0.1702518414023074,0.26128793320974536,0.006654620255870215,0.05154646685263976,0.003141137652327353,0.01
122,124.0,124.0,OGLE-BLG-RRLYR-00007,"(30.0, 50.0]",0.26129176,0.3333333333333333,0.16666666666666666,0.23953253346141626,30.5,1.9598250580261224e-06,0.261287468838751,0.20138341487057498,0.26128887008772816,0.006455737258063978,0.05000592577594504,0.0029321932785952593,0.01
123,124.0,124.0,OGLE-BLG-RRLYR-00007,"(50.0, inf]",0.26129176,,,,,,,,,,,,0.01
