,N_I,N_V,Name,Nobs,OGLE period,Outliers1,Outliers3,mean,mean N,med_sig,median,p16,p84,sem,std,unexplained_variance,window
340,123.0,123.0,OGLE-BLG-RRLYR-00018,"(10.0, 20.0]",0.27593054,0.0,0.0,0.1949840974781394,17.646341463414632,0.12037729639275005,0.17500353076218977,0.11283324884478454,0.275925399824159,0.01171141825285312,0.07498966606955727,-0.008605177740807029,0.001
341,123.0,123.0,OGLE-BLG-RRLYR-00018,"(20.0, 30.0]",0.27593054,0.25862068965517243,0.0,0.23147434235421074,24.560344827586206,0.09442303409323813,0.27592266927862963,0.11346352730932481,0.2759255368845083,0.009640598172316245,0.0734206082851668,-0.0016424110131489462,0.001
342,123.0,123.0,OGLE-BLG-RRLYR-00018,"(30.0, 50.0]",0.27593054,0.2857142857142857,0.09523809523809523,0.2599129893157945,30.5,4.477905449249196e-06,0.27592342454800284,0.2759193907224033,0.27592796628225025,0.011041766090512679,0.05059972891577096,0.0026947459842250106,0.001
343,123.0,123.0,OGLE-BLG-RRLYR-00018,"(50.0, inf]",0.27593054,,,,,,,,,,,,0.001
344,123.0,123.0,OGLE-BLG-RRLYR-00018,"(10.0, 20.0]",0.27593054,0.10638297872340426,0.0,0.2043141379314008,17.43617021276596,0.10439011588548698,0.2105757500892953,0.11193815817994501,0.2759295888234672,0.010699472213013103,0.07335188589900642,-0.005592068048465685,0.004
345,123.0,123.0,OGLE-BLG-RRLYR-00018,"(20.0, 30.0]",0.27593054,0.42857142857142855,0.0,0.21215485825217573,24.979591836734695,0.10438961671411402,0.2759224994977625,0.1129781744423653,0.2759255907994225,0.010844090869857895,0.07590863608900526,-0.0011863532815944693,0.004
346,123.0,123.0,OGLE-BLG-RRLYR-00018,"(30.0, 50.0]",0.27593054,0.25,0.25,0.23426162852639398,30.5,0.03011022623717713,0.2759248686905774,0.11330969548487205,0.275927103892886,0.015058393379993354,0.07377076025417566,0.00604456971421687,0.004
347,123.0,123.0,OGLE-BLG-RRLYR-00018,"(50.0, inf]",0.27593054,,,,,,,,,,,,0.004
348,123.0,123.0,OGLE-BLG-RRLYR-00018,"(10.0, 20.0]",0.27593054,0.37777777777777777,0.0,0.21919788958842265,17.766666666666666,0.10665695477019048,0.2759200343023607,0.11309465188446352,0.27592707585396603,0.01232032452584905,0.08264724943396903,-0.001479526857323072,0.02
349,123.0,123.0,OGLE-BLG-RRLYR-00018,"(20.0, 30.0]",0.27593054,0.2830188679245283,0.20754716981132076,0.2470931398110714,25.11320754716981,4.755749117633108e-06,0.2759254314168543,0.16906811185851442,0.275927103892886,0.008127551336050701,0.0591694668572178,0.004266269734071013,0.02
350,123.0,123.0,OGLE-BLG-RRLYR-00018,"(30.0, 50.0]",0.27593054,0.25,0.25,0.24675580983949225,30.5,0.013433397403321327,0.2759235709995942,0.20345884994077315,0.275927064888671,0.0123078766612694,0.055042497746563064,0.003548494855568571,0.02
351,123.0,123.0,OGLE-BLG-RRLYR-00018,"(50.0, inf]",0.27593054,,,,,,,,,,,,0.02
352,123.0,123.0,OGLE-BLG-RRLYR-00018,"(10.0, 20.0]",0.27593054,0.4358974358974359,0.0,0.20070020924765886,17.26923076923077,0.12518285170588053,0.2759207463830568,0.10123509958632747,0.2759302254380581,0.013358911256051237,0.08342637405482181,-0.0032311177762906988,0.089
353,123.0,123.0,OGLE-BLG-RRLYR-00018,"(20.0, 30.0]",0.27593054,0.288135593220339,0.0,0.23013323679250675,24.14406779661017,0.09766604535184531,0.27592526731025363,0.11294258868469481,0.27592882770580024,0.00954013026409663,0.07327913101217845,-0.0021629293992863645,0.089
354,123.0,123.0,OGLE-BLG-RRLYR-00018,"(30.0, 50.0]",0.27593054,0.36363636363636365,0.09090909090909091,0.26053241744149463,30.5,4.260704180788283e-06,0.275927103892886,0.2759206883873263,0.27592882770580024,0.01063103347190287,0.04986396693982362,0.0026103926790781544,0.089
355,123.0,123.0,OGLE-BLG-RRLYR-00018,"(50.0, inf]",0.27593054,,,,,,,,,,,,0.089
356,123.0,123.0,OGLE-BLG-RRLYR-00018,"(10.0, 20.0]",0.27593054,0.3829787234042553,0.0,0.21145804264357,17.72340425531915,0.11520933386985058,0.2759210605030803,0.10918473367924131,0.27592679885512134,0.011380821136301098,0.07802297877942406,-0.003159647811301177,0.4
357,123.0,123.0,OGLE-BLG-RRLYR-00018,"(20.0, 30.0]",0.27593054,0.2777777777777778,0.24074074074074073,0.23846288590984238,25.02777777777778,0.026709647222669164,0.2759236421348668,0.1353490670252096,0.27592682291095144,0.008917588149666774,0.06553062210892076,0.004904642057766365,0.4
358,123.0,123.0,OGLE-BLG-RRLYR-00018,"(30.0, 50.0]",0.27593054,0.3684210526315789,0.15789473684210525,0.2515291605144755,30.5,3.2030524061685365e-06,0.2759231969539372,0.2581129918431706,0.2759266848180895,0.013303623352473587,0.05798914977636016,0.003780824101030894,0.4
359,123.0,123.0,OGLE-BLG-RRLYR-00018,"(50.0, inf]",0.27593054,,,,,,,,,,,,0.4
360,123.0,123.0,OGLE-BLG-RRLYR-00019,"(10.0, 20.0]",0.52428824,0.3023255813953488,0.046511627906976744,0.24888954177342518,16.6046511627907,0.16695116601486945,0.14453520542462148,0.1108374167090082,0.343624156582369,0.03310816549139037,0.21710475986220928,0.029055461813697014,0.001
361,123.0,123.0,OGLE-BLG-RRLYR-00019,"(20.0, 30.0]",0.52428824,0.0392156862745098,0.0,0.32486420529987875,24.03921568627451,0.299982615604521,0.34359380536684075,0.11140919455698432,0.5242771928991622,0.027851446605751513,0.19889911256635714,-0.05085361784461008,0.001
362,123.0,123.0,OGLE-BLG-RRLYR-00019,"(30.0, 50.0]",0.52428824,0.4166666666666667,0.0,0.3986434782814579,30.5,0.15783529850838315,0.5242586917621321,0.18116763270380898,0.5242771928991622,0.0341417902989812,0.16725993027521732,0.017677422833415887,0.001
363,123.0,123.0,OGLE-BLG-RRLYR-00019,"(50.0, inf]",0.52428824,,,,,,,,,,,,0.001
364,123.0,123.0,OGLE-BLG-RRLYR-00019,"(10.0, 20.0]",0.52428824,0.20454545454545456,0.11363636363636363,0.17639287644220225,16.579545454545453,0.04213196747714751,0.13184883818330118,0.10180789931766246,0.20076745331744789,0.02133737917417011,0.14153616146053122,0.019786269911874273,0.004
365,123.0,123.0,OGLE-BLG-RRLYR-00019,"(20.0, 30.0]",0.52428824,0.12,0.02,0.39143953248038665,23.89,0.28327632674169667,0.3436025276851058,0.11091565115604651,0.5242915092984081,0.039294001681325845,0.27785055048821106,-0.0023001884260148986,0.004
366,123.0,123.0,OGLE-BLG-RRLYR-00019,"(30.0, 50.0]",0.52428824,0.4,0.16,0.47055329754503916,30.5,0.13390716697034022,0.5242689987730689,0.2318692484636817,0.5242946674683902,0.04905895591706489,0.24529477958532445,0.04271699492853677,0.004
367,123.0,123.0,OGLE-BLG-RRLYR-00019,"(50.0, inf]",0.52428824,,,,,,,,,,,,0.004
368,123.0,123.0,OGLE-BLG-RRLYR-00019,"(10.0, 20.0]",0.52428824,0.2558139534883721,0.06976744186046512,0.9068615612690056,16.6046511627907,0.2340604753008111,0.1536971630132938,0.11082962858024918,0.5242770897546907,0.3812433755289783,2.4999799978286568,6.617025782860487,0.02
369,123.0,123.0,OGLE-BLG-RRLYR-00019,"(20.0, 30.0]",0.52428824,0.04081632653061224,0.0,0.3208312995258761,23.857142857142858,0.3001020817321601,0.34359006297349215,0.10932541221361486,0.5242740153494942,0.03341523568100001,0.23390664976700007,-0.03594755531670628,0.02
370,123.0,123.0,OGLE-BLG-RRLYR-00019,"(30.0, 50.0]",0.52428824,0.0,0.0,0.32302529765729715,30.5,0.2838245409340962,0.3436166777661028,0.1199524898620527,0.5242495147389946,0.035017170404446726,0.1785532352030776,-0.049477309523313646,0.02
371,123.0,123.0,OGLE-BLG-RRLYR-00019,"(50.0, inf]",0.52428824,,,,,,,,,,,,0.02
372,123.0,123.0,OGLE-BLG-RRLYR-00019,"(10.0, 20.0]",0.52428824,0.2857142857142857,0.047619047619047616,0.6838806903523261,16.773809523809526,0.1711050989090438,0.14560973140650174,0.10959655623627514,0.5242795973590411,0.3248466615757912,2.1052469804161547,4.586998165386183,0.089
373,123.0,123.0,OGLE-BLG-RRLYR-00019,"(20.0, 30.0]",0.52428824,0.058823529411764705,0.0392156862745098,0.4336535678599051,24.00980392156863,0.24293118823115042,0.34364039158821774,0.127022696914553,0.5242803019888959,0.06461367591229487,0.461433942032717,0.157833165432073,0.089
374,123.0,123.0,OGLE-BLG-RRLYR-00019,"(30.0, 50.0]",0.52428824,0.3333333333333333,0.3333333333333333,0.4887225392256754,30.5,0.033833686318223734,0.5242672576016227,0.27003986384136675,0.524281577392841,0.05003434664720377,0.24511723779836703,0.057697733096034085,0.089
375,123.0,123.0,OGLE-BLG-RRLYR-00019,"(50.0, inf]",0.52428824,,,,,,,,,,,,0.089
376,123.0,123.0,OGLE-BLG-RRLYR-00019,"(10.0, 20.0]",0.52428824,0.2558139534883721,0.06976744186046512,0.9123051102580685,16.61627906976744,0.22738697388338383,0.14970469638447007,0.11557612058709357,0.5242872371733562,0.37969149940958397,2.489803665578396,6.584811213752062,0.4
377,123.0,123.0,OGLE-BLG-RRLYR-00019,"(20.0, 30.0]",0.52428824,0.0392156862745098,0.0,0.3638310195264449,24.107843137254903,0.2818935825789797,0.34361639977632347,0.1430807409601752,0.5242771928991622,0.03204149392713316,0.22882203562421186,-0.027722494393444437,0.4
378,123.0,123.0,OGLE-BLG-RRLYR-00019,"(30.0, 50.0]",0.52428824,0.32,0.24,0.46038542197536714,30.5,4.332672935169022e-05,0.5242655164301767,0.34154281013301135,0.5242723516274844,0.025760314237794978,0.1288015711889749,0.020006915541468547,0.4
379,123.0,123.0,OGLE-BLG-RRLYR-00019,"(50.0, inf]",0.52428824,,,,,,,,,,,,0.4
380,124.0,124.0,OGLE-BLG-RRLYR-00020,"(10.0, 20.0]",0.61750621,0.34375,0.0,3.7683206063633263,16.34375,6.878592225337213,0.6175030249642841,0.6174677181645519,10.00700614570609,0.8051961080052836,4.554877025244415,-17.288815628463684,0.001
381,124.0,124.0,OGLE-BLG-RRLYR-00020,"(20.0, 30.0]",0.61750621,0.2916666666666667,0.0,0.47949442586417196,22.40625,0.3139385942846099,0.6174784155874109,0.12094588349319692,0.6175102741579129,0.03155702394710996,0.21863347524824883,-0.032713108822725864,0.001
382,124.0,124.0,OGLE-BLG-RRLYR-00020,"(30.0, 50.0]",0.61750621,0.4166666666666667,0.16666666666666666,0.5774882645282267,30.5,9.3414292273822e-06,0.6174946729723982,0.6174774036964449,0.6175108877854163,0.022429506294553255,0.13457703776731952,0.019208408970948714,0.001
383,124.0,124.0,OGLE-BLG-RRLYR-00020,"(50.0, inf]",0.61750621,,,,,,,,,,,,0.001
384,124.0,124.0,OGLE-BLG-RRLYR-00020,"(10.0, 20.0]",0.61750621,0.30303030303030304,0.0,3.3502849391091063,16.196969696969695,6.720297658215996,0.6175109590633626,0.6174300611879858,9.766039341079495,0.7573877013838717,4.350861098317088,-19.337990822366912,0.004
385,124.0,124.0,OGLE-BLG-RRLYR-00020,"(20.0, 30.0]",0.61750621,0.3541666666666667,0.16666666666666666,0.5641936992858904,22.447916666666668,4.619892916943085e-05,0.6174839570971956,0.6174279023643096,0.6175156389716038,0.03451007225797913,0.23909279409477222,0.05881426854404852,0.004
386,124.0,124.0,OGLE-BLG-RRLYR-00020,"(30.0, 50.0]",0.61750621,0.5,0.16666666666666666,0.577513350250465,30.5,2.1186966297764017e-05,0.6174862679495193,0.6174690209928259,0.6175128310266591,0.022415801290788778,0.13449480774473266,0.019184218863272325,0.004
387,124.0,124.0,OGLE-BLG-RRLYR-00020,"(50.0, inf]",0.61750621,,,,,,,,,,,,0.004
388,124.0,124.0,OGLE-BLG-RRLYR-00020,"(10.0, 20.0]",0.61750621,0.4,0.36666666666666664,2.7206252536611837,16.65,6.0129686703865246e-05,0.6174844186998225,0.6174538455212146,9.842821582600585,0.736499603371994,4.0339744636044905,20.153719675312416,0.02
389,124.0,124.0,OGLE-BLG-RRLYR-00020,"(20.0, 30.0]",0.61750621,0.3829787234042553,0.2127659574468085,0.5433309222367521,22.372340425531913,2.4070514020905608e-05,0.617472535935056,0.6174483131280657,0.6174996002964666,0.026142729760843194,0.17922552555196591,0.03693532499242884,0.02
390,124.0,124.0,OGLE-BLG-RRLYR-00020,"(30.0, 50.0]",0.61750621,0.16216216216216217,0.16216216216216217,0.5798833757155378,30.5,2.072465257648265e-05,0.6174946729723982,0.6174660172689498,0.6175080552568788,0.02109980532149751,0.12834510520619202,0.017441873497616087,0.02
391,124.0,124.0,OGLE-BLG-RRLYR-00020,"(50.0, inf]",0.61750621,,,,,,,,,,,,0.02
392,124.0,124.0,OGLE-BLG-RRLYR-00020,"(10.0, 20.0]",0.61750621,0.3125,0.0,3.4483546930576567,16.4375,6.794305583298988,0.6174919265573853,0.5984875000983954,10.00700610973461,0.7852135225682428,4.441838451899046,-19.035435799745343,0.089
393,124.0,124.0,OGLE-BLG-RRLYR-00020,"(20.0, 30.0]",0.61750621,0.3958333333333333,0.0,0.41976914153751815,22.572916666666668,0.37369658416254714,0.617468103646278,0.10594954869942853,0.6174946729723982,0.03567720666073471,0.24717893843410915,-0.04073969286557448,0.089
394,124.0,124.0,OGLE-BLG-RRLYR-00020,"(30.0, 50.0]",0.61750621,0.3333333333333333,0.08333333333333333,0.5754815782822702,30.5,1.2585080696703347e-05,0.617472535935056,0.6174652393001661,0.6174894407225215,0.023542976127734972,0.14125785676640984,0.02116275073950227,0.089
395,124.0,124.0,OGLE-BLG-RRLYR-00020,"(50.0, inf]",0.61750621,,,,,,,,,,,,0.089
396,124.0,124.0,OGLE-BLG-RRLYR-00020,"(10.0, 20.0]",0.61750621,0.37037037037037035,0.0,3.9647386125060895,16.09259259259259,6.8318149762788165,0.617500884729809,0.2829184569432961,9.885285588999569,0.892250043987282,4.636267227724614,-14.770831797980641,0.4
397,124.0,124.0,OGLE-BLG-RRLYR-00020,"(20.0, 30.0]",0.61750621,0.3137254901960784,0.0,0.46285582408483894,22.284313725490197,0.3587946294850551,0.6174705102378273,0.1325677378001098,0.6175080552568788,0.03236460399574128,0.23112950305371832,-0.0524545053830732,0.4
398,124.0,124.0,OGLE-BLG-RRLYR-00020,"(30.0, 50.0]",0.61750621,0.3333333333333333,0.08333333333333333,0.574453449869391,30.5,2.1004970734839507e-05,0.6174793194824251,0.6174601604338905,0.6174992758576441,0.024123038702636754,0.14473823221582052,0.022218459883460894,0.4
399,124.0,124.0,OGLE-BLG-RRLYR-00020,"(50.0, inf]",0.61750621,,,,,,,,,,,,0.4
400,123.0,123.0,OGLE-BLG-RRLYR-00021,"(10.0, 20.0]",0.48968326,0.4878048780487805,0.4634146341463415,0.512107049922528,17.548780487804876,0.008752140666139862,0.4896706565641163,0.11487859738246042,0.9618144714120374,0.04417464822729317,0.2828557607442509,0.07848277362089731,0.001
401,123.0,123.0,OGLE-BLG-RRLYR-00021,"(20.0, 30.0]",0.48968326,0.3620689655172414,0.3103448275862069,0.5072990765919054,24.5,6.28744352924785e-05,0.4896654093413594,0.48964544782113206,0.4902820279804605,0.024273748939505842,0.18486336435198117,0.03389619085946355,0.001
402,123.0,123.0,OGLE-BLG-RRLYR-00021,"(30.0, 50.0]",0.48968326,0.19047619047619047,0.19047619047619047,0.47749949406653397,30.5,1.668166852894333e-05,0.4896654093413594,0.4896502549677202,0.4896794167267567,0.03396607705862678,0.15565211918186023,0.023221897031247614,0.001
403,123.0,123.0,OGLE-BLG-RRLYR-00021,"(50.0, inf]",0.48968326,,,,,,,,,,,,0.001
404,123.0,123.0,OGLE-BLG-RRLYR-00021,"(10.0, 20.0]",0.48968326,0.38636363636363635,0.2727272727272727,0.4625316539753181,17.920454545454547,1.9470522659277706e-05,0.4896602222193151,0.32840774653468247,0.4896777196205619,0.027931723373309673,0.18527809235453643,0.034283749171801,0.004
405,123.0,123.0,OGLE-BLG-RRLYR-00021,"(20.0, 30.0]",0.48968326,0.37037037037037035,0.2222222222222222,0.4397892483491256,24.5,2.0857509993544534e-05,0.4896654093413594,0.3283852407906977,0.4896830947048278,0.020113009403976964,0.14779983069462954,0.02392788780636419,0.004
406,123.0,123.0,OGLE-BLG-RRLYR-00021,"(30.0, 50.0]",0.48968326,0.2727272727272727,0.0,0.3708623814085577,30.5,0.22215879340840317,0.4896413831124875,0.1014035044346282,0.4896620010758681,0.03656884412835408,0.17152308281815848,-0.007163190664334393,0.004
407,123.0,123.0,OGLE-BLG-RRLYR-00021,"(50.0, inf]",0.48968326,,,,,,,,,,,,0.004
408,123.0,123.0,OGLE-BLG-RRLYR-00021,"(10.0, 20.0]",0.48968326,0.5121951219512195,0.0,0.5686076739291329,17.74390243902439,0.3499886333094447,0.48967275853856573,0.11445196936887309,0.9620356469860141,0.056305216361780756,0.36052929558001895,0.010549773003780821,0.02
409,123.0,123.0,OGLE-BLG-RRLYR-00021,"(20.0, 30.0]",0.48968326,0.4098360655737705,0.29508196721311475,0.5567335732017393,24.68032786885246,1.8769587642758502e-05,0.4896672052045811,0.4896483941284721,0.9619182532299434,0.02671892341821633,0.20868146296769882,0.04733194948174336,0.02
410,123.0,123.0,OGLE-BLG-RRLYR-00021,"(30.0, 50.0]",0.48968326,0.4444444444444444,0.0,0.48966663669500804,30.5,1.8119278531815553e-05,0.48967042198558475,0.48964554107640834,0.4896858054581237,4.904296403638467e-06,2.0807167463769342e-05,9.490626488801696e-11,0.02
411,123.0,123.0,OGLE-BLG-RRLYR-00021,"(50.0, inf]",0.48968326,,,,,,,,,,,,0.02
412,123.0,123.0,OGLE-BLG-RRLYR-00021,"(10.0, 20.0]",0.48968326,0.3888888888888889,0.0,0.3695623981380536,17.52777777777778,0.27116104988488593,0.4896582627011448,0.1105056502047683,0.4896793387630697,0.03427437149982163,0.2056462289989298,-0.017989659329744737,0.089
413,123.0,123.0,OGLE-BLG-RRLYR-00021,"(20.0, 30.0]",0.48968326,0.4426229508196721,0.29508196721311475,0.430045513135662,24.237704918032787,3.663302640859673e-05,0.48966395551055436,0.1691981941155742,0.4896831180881107,0.02275319680932562,0.17770814800587573,0.03461683523186407,0.089
414,123.0,123.0,OGLE-BLG-RRLYR-00021,"(30.0, 50.0]",0.48968326,0.30434782608695654,0.21739130434782608,0.49345264945543854,30.5,7.946619553679102e-05,0.48965826803990986,0.48962812939027484,0.49003525572175943,0.027153232418956657,0.1302223279946692,0.016234947693003602,0.089
415,123.0,123.0,OGLE-BLG-RRLYR-00021,"(50.0, inf]",0.48968326,,,,,,,,,,,,0.089
416,123.0,123.0,OGLE-BLG-RRLYR-00021,"(10.0, 20.0]",0.48968326,0.41025641025641024,0.38461538461538464,0.4821714953338076,17.76923076923077,2.7658398381244973e-05,0.48966395551055436,0.13313387679717956,0.48970539697208426,0.054251688185185755,0.3388016841262191,0.11189947169033279,0.4
417,123.0,123.0,OGLE-BLG-RRLYR-00021,"(20.0, 30.0]",0.48968326,0.35714285714285715,0.30357142857142855,0.4537319320753075,24.053571428571427,3.194253964549906e-05,0.48965723791359095,0.16015472921058477,0.48968415661501635,0.029311041570697645,0.21934375041407783,0.04854317026700244,0.4
418,123.0,123.0,OGLE-BLG-RRLYR-00021,"(30.0, 50.0]",0.48968326,0.4,0.2,0.5179210823473693,30.5,1.867512633552004e-05,0.489659749782847,0.4896554280805413,0.48968415661501635,0.0388251298193419,0.19412564909670948,0.03697607950129222,0.4
419,123.0,123.0,OGLE-BLG-RRLYR-00021,"(50.0, inf]",0.48968326,,,,,,,,,,,,0.4
420,122.0,122.0,OGLE-BLG-RRLYR-00022,"(10.0, 20.0]",0.23841203,0.39473684210526316,0.02631578947368421,0.42026007560465517,17.42105263157895,0.08814671802703751,0.14382295915849005,0.10668564229861602,0.23840708622626838,0.25264338056823255,1.5573983929322328,2.4303087120130904,0.001
421,122.0,122.0,OGLE-BLG-RRLYR-00022,"(20.0, 30.0]",0.23841203,0.3333333333333333,0.0,0.19619604279212333,24.517543859649123,0.09277527899571505,0.2384065654005993,0.10223512270433108,0.2384087307886784,0.008056135233605936,0.06082248720187606,-0.003191050539331877,0.001
422,122.0,122.0,OGLE-BLG-RRLYR-00022,"(30.0, 50.0]",0.23841203,0.4090909090909091,0.0,0.18776297223088845,30.5,0.09277439780545198,0.2384062541657602,0.10564004250041062,0.23840856533090385,0.013470513349670709,0.0631823081082074,-0.0022317975550525506,0.001
423,122.0,122.0,OGLE-BLG-RRLYR-00022,"(50.0, inf]",0.23841203,,,,,,,,,,,,0.001
424,122.0,122.0,OGLE-BLG-RRLYR-00022,"(10.0, 20.0]",0.23841203,0.0,0.0,0.16878591497782014,17.243589743589745,0.09261852610686504,0.15353682862273674,0.10757673312648375,0.2384069239337222,0.009442227624102552,0.0589666926129425,-0.0049577415683393685,0.004
425,122.0,122.0,OGLE-BLG-RRLYR-00022,"(20.0, 30.0]",0.23841203,0.3389830508474576,0.0,0.2084540212668236,24.406779661016948,0.06743682289734682,0.23840878988576528,0.12248225126619505,0.23841072034534577,0.007715682232852582,0.05926527977478097,-0.00019759528500908063,0.004
426,122.0,122.0,OGLE-BLG-RRLYR-00022,"(30.0, 50.0]",0.23841203,0.3333333333333333,0.0,0.21086408977254933,30.5,0.05223059844843428,0.23840730485524075,0.12402779635677841,0.23840939331428923,0.012473034694120881,0.0571586256316193,0.0011421251724246816,0.004
427,122.0,122.0,OGLE-BLG-RRLYR-00022,"(50.0, inf]",0.23841203,,,,,,,,,,,,0.004
428,122.0,122.0,OGLE-BLG-RRLYR-00022,"(10.0, 20.0]",0.23841203,0.29545454545454547,0.0,0.16030186699636095,17.295454545454547,0.09303261230502884,0.14166405362944795,0.10756944277863165,0.23841072034534577,0.008344489415107643,0.05535108091400848,-0.0053135872104476504,0.02
429,122.0,122.0,OGLE-BLG-RRLYR-00022,"(20.0, 30.0]",0.23841203,0.2830188679245283,0.0,0.20311691674444704,24.462264150943398,0.07804403622196399,0.23840858432608839,0.10945975114358006,0.23841064912608795,0.007866838342972363,0.05727144761804427,-0.0016272382223702234,0.02
430,122.0,122.0,OGLE-BLG-RRLYR-00022,"(30.0, 50.0]",0.23841203,0.043478260869565216,0.043478260869565216,0.23247362765009652,30.5,1.4412434287567414e-06,0.2384098422057245,0.23840858432608839,0.23841072034534577,0.005936079391311647,0.02846843666973937,0.0008104534890522746,0.02
431,122.0,122.0,OGLE-BLG-RRLYR-00022,"(50.0, inf]",0.23841203,,,,,,,,,,,,0.02
432,122.0,122.0,OGLE-BLG-RRLYR-00022,"(10.0, 20.0]",0.23841203,0.06818181818181818,0.0,0.1828439272926917,17.375,0.09306760746525655,0.181648503291425,0.11091154570621264,0.23840994758247908,0.010549184736437891,0.06997537522981741,-0.0038748826808140246,0.089
433,122.0,122.0,OGLE-BLG-RRLYR-00022,"(20.0, 30.0]",0.23841203,0.2692307692307692,0.2692307692307692,0.20918502905289374,24.60576923076923,0.02045045213998907,0.2384067021318514,0.11311361727510819,0.23841065897514674,0.007699048934799182,0.05551863141344971,0.003458728264325551,0.089
434,122.0,122.0,OGLE-BLG-RRLYR-00022,"(30.0, 50.0]",0.23841203,0.2608695652173913,0.17391304347826086,0.2070618055908354,30.5,0.040897365575915924,0.23840798794543283,0.12105967607405801,0.2384101642179304,0.011274795837940275,0.054072021298509014,0.0021066511032767406,0.089
435,122.0,122.0,OGLE-BLG-RRLYR-00022,"(50.0, inf]",0.23841203,,,,,,,,,,,,0.089
436,122.0,122.0,OGLE-BLG-RRLYR-00022,"(10.0, 20.0]",0.23841203,0.047619047619047616,0.023809523809523808,0.39755603677554596,17.023809523809526,0.08983252875546052,0.15457895759304496,0.11305613598336159,0.23841030697994436,0.22059238135472012,1.429602023604242,2.046068924967056,0.4
437,122.0,122.0,OGLE-BLG-RRLYR-00022,"(20.0, 30.0]",0.23841203,0.2549019607843137,0.11764705882352941,0.22417608818109463,24.15686274509804,2.634175352311824e-06,0.23840834618515064,0.23840487731000176,0.23841072034534577,0.005574652027266448,0.039810978466754646,0.0017563944222104342,0.4
438,122.0,122.0,OGLE-BLG-RRLYR-00022,"(30.0, 50.0]",0.23841203,0.3076923076923077,0.23076923076923078,0.20834394164662262,30.5,2.8754805011420382e-06,0.2384088260848009,0.11436877263135974,0.23841072034534577,0.010994721951553793,0.05606230177749973,0.003925995037812099,0.4
439,122.0,122.0,OGLE-BLG-RRLYR-00022,"(50.0, inf]",0.23841203,,,,,,,,,,,,0.4
440,123.0,123.0,OGLE-BLG-RRLYR-00023,"(10.0, 20.0]",0.3589775,0.40540540540540543,0.0,0.26805733314274,17.243243243243242,0.16182830219487299,0.358963618788329,0.11835952361891473,0.35897139960428265,0.018633718414971398,0.11334448417471595,-0.005424689990533728,0.001
441,123.0,123.0,OGLE-BLG-RRLYR-00023,"(20.0, 30.0]",0.3589775,0.27586206896551724,0.15517241379310345,0.3233095867185842,24.00862068965517,6.4581518033025475e-06,0.35896803798063726,0.3589632190339125,0.3589738762793764,0.011107982662905589,0.08459587562455895,0.008304599998546918,0.001
442,123.0,123.0,OGLE-BLG-RRLYR-00023,"(30.0, 50.0]",0.3589775,0.4166666666666667,0.16666666666666666,0.3220616587895719,30.5,4.93396343536997e-06,0.35896737230313086,0.2997491343894988,0.35897349015673874,0.017485204666919156,0.08565965896416605,0.008393876457214079,0.001
443,123.0,123.0,OGLE-BLG-RRLYR-00023,"(50.0, inf]",0.3589775,,,,,,,,,,,,0.001
444,123.0,123.0,OGLE-BLG-RRLYR-00023,"(10.0, 20.0]",0.3589775,0.35,0.0,0.2660590240162519,17.3875,0.16117355992964014,0.35896409149508884,0.10717343919032739,0.3589702634134169,0.017720296412271415,0.11207299495217556,-0.00509921756453445,0.004
445,123.0,123.0,OGLE-BLG-RRLYR-00023,"(20.0, 30.0]",0.3589775,0.30357142857142855,0.0,0.289339208944746,23.919642857142858,0.12833080485506052,0.35896673328175877,0.10718903721957868,0.3589703533169084,0.01446618323893056,0.10825500274873982,-0.0001109281668189542,0.004
446,123.0,123.0,OGLE-BLG-RRLYR-00023,"(30.0, 50.0]",0.3589775,0.25,0.25,0.29601501525748536,30.5,0.04428412502874992,0.35896592555982393,0.11398593082145303,0.35896969220991315,0.022755469876376642,0.11147858010879234,0.013911395792108878,0.004
447,123.0,123.0,OGLE-BLG-RRLYR-00023,"(50.0, inf]",0.3589775,,,,,,,,,,,,0.004
448,123.0,123.0,OGLE-BLG-RRLYR-00023,"(10.0, 20.0]",0.3589775,0.46511627906976744,0.0,0.2565428662615625,17.406976744186046,0.15924598105237564,0.3589651406973694,0.11982256506070892,0.35897336962735615,0.017234320633499393,0.11301299806228178,-0.002394044257402774,0.02
449,123.0,123.0,OGLE-BLG-RRLYR-00023,"(20.0, 30.0]",0.3589775,0.5,0.2,0.3142141974822917,24.07,4.8226893214867146e-06,0.3589668296399787,0.17632800530552856,0.3589728184572084,0.012926004185723322,0.09140065213370659,0.010189795688040416,0.02
450,123.0,123.0,OGLE-BLG-RRLYR-00023,"(30.0, 50.0]",0.3589775,0.4074074074074074,0.0,0.3589670372587082,30.5,4.0019880770218135e-06,0.35896673328175877,0.35896216167566025,0.358971438834112,6.997299820286782e-07,3.6359036413587843e-06,-3.1933333413772488e-12,0.02
451,123.0,123.0,OGLE-BLG-RRLYR-00023,"(50.0, inf]",0.3589775,,,,,,,,,,,,0.02
452,123.0,123.0,OGLE-BLG-RRLYR-00023,"(10.0, 20.0]",0.3589775,0.36585365853658536,0.0,0.2775992284702537,17.26829268292683,0.1452763253658084,0.3589636057690326,0.11129703745671753,0.35897184926230585,0.01730137932275132,0.11078288128252851,-0.0025115397597850857,0.089
